9									
913	0	0.343068626	0.432530659	0.454887048	0.587631056	0.297666544	0.442568802	0.373418569	0.516473691
830	0.343068626	0	0.409248681	0.428848832	0.574706335	0.317825185	0.367365511	0.369606188	0.496689207
66	0.432530659	0.409248681	0	0.548811707	0.574186746	0.434440445	0.460280908	0.377269078	0.472257302
662	0.454887048	0.428848832	0.548811707	0	0.564015209	0.424816339	0.410999922	0.506367433	0.501418647
1051	0.587631056	0.574706335	0.574186746	0.564015209	0	0.612835386	0.538586024	0.529576077	0.319897489
782	0.297666544	0.317825185	0.434440445	0.424816339	0.612835386	0	0.40792157	0.390732436	0.543732777
888	0.442568802	0.367365511	0.460280908	0.410999922	0.538586024	0.40792157	0	0.425762494	0.448010951
J12	0.373418569	0.369606188	0.377269078	0.506367433	0.529576077	0.390732436	0.425762494	0	0.45492613
57	0.516473691	0.496689207	0.472257302	0.501418647	0.319897489	0.543732777	0.448010951	0.45492613	0
