OTU1568	2.25927024968			-
OTU2740	2.23231392997			-
OTU2993	1.54015660572			-
OTU2995	1.73491352487			-
OTU2996	1.59768735683	Tubing	2.08767754595	0.0186029299011
OTU2867	2.3028188193			-
OTU2866	0.862740861363			-
OTU2869	1.5212436921			-
OTU148	2.97890295917			-
OTU2737	2.61883035877			-
OTU2730	2.43988999681			-
OTU888	2.8559555705			-
OTU889	2.07919077692			-
OTU1189	3.08701722097			-
OTU1188	1.83077933583			-
OTU1187	2.0184050299			-
OTU1185	2.2955195963			-
OTU1183	2.21182869832			-
OTU1182	1.91768828072			-
OTU1340	1.78491934705			-
OTU1342	0.715580546678			-
OTU1347	2.02992532495			-
OTU1346	2.21343957406			-
OTU1349	1.59624569938			-
OTU1348	2.03202380768			-
OTU147	2.91562541318			-
OTU2604	0.0			-
OTU390	2.48414336082			-
OTU2514	1.86697936389			-
OTU2511	2.70613478585			-
OTU3026	2.6503519814			0.0472017676901
OTU3027	1.72516291794			-
OTU3021	1.39296343413			-
OTU1758	2.51921066904			-
OTU1787	2.29703536014			-
OTU1966	2.25932645266			-
OTU1963	2.95660267847			-
OTU1962	1.86826887492			-
OTU3129	2.1872288991			-
OTU2461	2.0921160887			-
OTU2463	1.61948124193			-
OTU2462	2.32722436001			-
OTU2467	1.65906579521			-
OTU578	1.87750429333			-
OTU579	2.2566795319			-
OTU570	2.59068540784			-
OTU572	2.1137931311			-
OTU573	2.66627956861	Cannula	2.21823204723	0.0282801225683
OTU575	2.20935283082			-
OTU576	2.17106184171			-
OTU577	2.28092569112			-
OTU750	2.14732304273			-
OTU752	2.41466037001			-
OTU753	2.45859063465			-
OTU754	2.08804381951			-
OTU755	2.34178459804			-
OTU208	2.95084729087			-
OTU757	2.021852395			-
OTU206	2.94314007212			-
OTU207	3.00803870453			-
OTU204	3.14094436074			-
OTU205	2.81639007723			-
OTU202	3.13612405763			-
OTU203	2.76649561018			-
OTU200	3.13061525096			-
OTU201	3.23012556772			-
OTU682	2.22838112042			-
OTU683	2.22205252636			-
OTU680	1.99485582707			-
OTU681	1.95011890758			-
OTU687	2.16560015134			-
OTU685	2.18149446257			-
OTU3234	1.42169985647			-
OTU3233	1.80837217941			-
OTU716	3.26758008596			-
OTU372	2.81238076909			-
OTU373	2.61776736128			-
OTU370	2.62976164675			-
OTU717	1.93074377063			-
OTU376	2.55406923941			-
OTU377	2.7479284964			-
OTU374	2.43361409975			-
OTU375	2.87559196876			-
OTU378	2.02307786798			-
OTU379	3.0912449719			-
OTU247	2.52134258106			-
OTU713	2.03092036527			-
OTU1745	2.46923080111			-
OTU1744	1.63640784173			-
OTU1741	2.02614758811			-
OTU2056	2.40276654103			-
OTU2058	2.38075639798			-
OTU1749	1.85239923088			-
OTU1985	1.813332121			-
OTU1983	2.10609912419			-
OTU2297	2.3396364336			-
OTU2294	1.54015660572			-
OTU2298	2.43129819355			-
OTU2299	2.32386034143			-
OTU1988	1.81773356107			-
OTU198	2.87011368472			-
OTU199	2.76267779293			-
OTU196	2.90508897831			-
OTU197	2.80485124371			-
OTU194	2.71538466828			-
OTU195	2.9966539692			-
OTU192	3.08950211098			-
OTU193	2.83717472083			-
OTU190	2.9711745095			-
OTU191	2.77062831102			-
OTU1402	1.69443093027			-
OTU1403	1.87009233825			-
OTU1400	2.03128277972			-
OTU997	2.27452638542			-
OTU994	1.75420185018			-
OTU995	1.82562295912			-
OTU992	2.27310766349			-
OTU2182	2.40080908848			-
OTU2181	2.06832941391			-
OTU1577	2.26100128165			-
OTU1573	1.83911352658			-
OTU1571	2.23995746394			-
OTU1578	2.43424852433			-
OTU589	2.36881844151			-
OTU2872	2.15575298841			-
OTU2871	2.46507849131			-
OTU2874	2.17947481858			-
OTU2878	1.87395629837			0.0263876775997
OTU2879	2.9129813316			-
OTU2723	2.06282833654			-
OTU1192	1.62865876267			-
OTU1358	2.04129807769			-
OTU2020	2.01704288027			-
OTU1356	1.75242897838			-
OTU1352	1.9624423444			0.0150185908732
OTU2614	2.20979880711			-
OTU2610	1.84803591497			-
OTU2611	1.5212436921			-
OTU459	2.34864616799			-
OTU2506	1.70209783907			-
OTU2507	1.91822539764			-
OTU3058	2.01000611763			-
OTU3055	2.44976991948			-
OTU1978	2.28788376297			-
OTU1979	2.2901334748			-
OTU1972	2.0287498199			-
OTU457	2.2099678391			-
OTU1970	2.08008091379			-
OTU1977	2.02345425703			-
OTU1974	2.24517009938			-
OTU1975	2.03649948303			-
OTU3133	2.41333973321			-
OTU3135	2.60720755047			-
OTU567	2.74862995027			-
OTU566	2.2607288613			-
OTU565	2.190241327			-
OTU563	2.19795860912			-
OTU562	2.51158181378			-
OTU561	2.29811491253			-
OTU2479	2.03483210546			-
OTU2473	2.13287831706			-
OTU569	2.34368274318			-
OTU568	2.50496478353			-
OTU219	2.83785566385			-
OTU218	3.01182776337			-
OTU749	2.62733913866			-
OTU748	1.85579189857			-
OTU215	2.98791765076			-
OTU746	2.03203219428			0.0186029299011
OTU217	2.99173614305	Tubing	2.45257844815	0.0472017676901
OTU216	2.78187523471			-
OTU743	2.4389436207			-
OTU742	2.10014980986			0.0278029624346
OTU965	2.75387296608	Cannula	2.2970536773	0.00902343881808
OTU212	3.15095194559			-
OTU691	2.21073512636			-
OTU690	2.59872973701			-
OTU693	2.21062985534			-
OTU695	2.80652696374			-
OTU694	2.34195593888			-
OTU697	2.68396017194			-
OTU699	1.99242591041			-
OTU3225	2.16435879382			-
OTU3220	2.9449517658			-
OTU3222	1.84227159028			-
OTU361	2.80735898536			-
OTU362	2.58288552863			-
OTU365	2.50972471682			-
OTU364	2.52378011498			-
OTU367	2.61857307281			-
OTU366	2.41086417157			-
OTU369	2.73869172797			-
OTU368	2.31243385161			-
OTU1693	2.89071093217			-
OTU1692	2.35200370568			-
OTU1752	2.4264788075			-
OTU1751	2.31359523255			-
OTU1757	1.86687493202			-
OTU1755	2.5862301962			-
OTU2067	2.02672374232			-
OTU1759	1.90230295163			-
OTU2062	2.93214970748			-
OTU2269	2.08634651836			-
OTU1993	2.13815563959			-
OTU2266	2.72427977506			-
OTU1998	1.69859378056			-
OTU2262	2.60290212305			-
OTU2260	1.88225555415			-
