OTU1568	2.15552308346			0.0318231273865
OTU2740	2.10877008072			-
OTU2993	1.54015660572			-
OTU2995	1.73491352487			-
OTU2996	1.59768735683			-
OTU2867	2.41235462953			-
OTU2866	1.97315737427			-
OTU2869	1.83951807966			-
OTU148	3.07102360533			-
OTU2737	2.61883035877			-
OTU2730	2.39222823562			-
OTU888	2.8559555705			-
OTU889	2.07919077692			-
OTU1189	3.08701722097			-
OTU1188	1.85937432407			-
OTU1187	2.18184227477			-
OTU1185	2.94316404223			-
OTU1183	2.21182869832			-
OTU1182	1.91768828072	Holstein	2.2059737732	0.0105152459359
OTU1340	1.78491934705	Holstein	2.00591342643	0.0318231273865
OTU1342	2.18343752758			-
OTU1347	2.02992532495	Holstein	2.19431242145	0.0105152459359
OTU1346	2.21343957406			-
OTU1349	2.40491482975			-
OTU1348	2.03202380768			-
OTU147	2.91562541318			-
OTU2604	1.78987193438	Jersey	2.11881576164	0.0290490221619
OTU390	2.48414336082			-
OTU2514	1.73722739091			-
OTU2511	2.70613478585			-
OTU3026	2.35527200617			-
OTU3027	1.16377085703			-
OTU3021	1.93314111737			-
OTU1758	2.51921066904			-
OTU1787	2.29703536014	Holstein	2.11101261411	0.0249466432229
OTU1966	2.25932645266			-
OTU1963	2.75878892249			-
OTU1962	1.86826887492			-
OTU3129	2.22761917827			-
OTU2461	2.0767463124			0.0249466432229
OTU2463	2.3165958257			-
OTU2462	2.1979330229			0.0127253532829
OTU2467	1.9997118546			-
OTU578	2.32126605636			-
OTU579	2.23844880739			-
OTU570	2.59068540784			-
OTU572	2.1137931311			-
OTU573	2.54808592833			-
OTU575	2.16290150767			-
OTU576	2.11622228617			-
OTU577	1.99033297477			-
OTU750	2.14732304273			-
OTU752	2.41466037001			-
OTU753	2.29543147406			-
OTU754	2.29049473933			-
OTU755	2.18524249917			-
OTU208	2.93911778502			-
OTU757	1.80156286467			-
OTU206	2.94314007212			-
OTU207	3.00803870453			-
OTU204	3.07389146548			-
OTU205	3.26305227827			-
OTU202	3.13612405763			-
OTU203	3.32709398358	Jersey	2.97050028688	0.0274863361115
OTU200	3.12682062197			-
OTU201	2.99197068193	Holstein	2.72569081054	0.0127253532829
OTU682	2.22838112042	Holstein	2.01422717775	0.0318231273865
OTU683	2.22205252636			-
OTU680	1.99485582707			0.0318231273865
OTU681	1.84005938673			-
OTU687	2.12463456317			-
OTU685	2.27129141573			-
OTU3234	2.84146913605	Jersey	2.5294306312	0.0127253532829
OTU3233	1.80837217941			-
OTU716	3.26758008596	Holstein	2.97307616946	0.0274863361115
OTU372	2.66375973517	Holstein	2.20834416479	0.0274863361115
OTU373	2.65996825433			-
OTU370	2.54580834735			-
OTU717	2.30379654424			-
OTU376	2.810547656			-
OTU377	2.71116488519			-
OTU374	2.6587703716			-
OTU375	2.87559196876			-
OTU378	3.2026962753	Jersey	2.96617107281	0.0290490221619
OTU379	3.17910652335			-
OTU247	3.04876526829			-
OTU713	2.03092036527			-
OTU1745	2.74851980779			-
OTU1744	1.82519973581			-
OTU1741	2.02614758811			-
OTU2056	2.69667826541			-
OTU2058	2.38075639798			-
OTU1749	1.77429029752			-
OTU1985	2.28670686866			-
OTU1983	2.10609912419			-
OTU2297	2.3396364336	Holstein	2.08280302162	0.0127253532829
OTU2294	1.73380911209			-
OTU2298	2.50909057364			-
OTU2299	2.31198477077			-
OTU1988	1.81773356107			-
OTU198	2.87011368472	Holstein	2.57372433455	0.0105152459359
OTU199	3.16162053336			-
OTU196	3.09427539535			-
OTU197	2.80224835362			-
OTU194	3.1212338221	Jersey	2.60344673982	0.0143058784354
OTU195	2.9966539692			-
OTU192	3.08950211098			-
OTU193	2.83717472083			-
OTU190	2.92889057956	Holstein	2.66202096579	0.0318231273865
OTU191	2.77062831102			-
OTU1402	1.60957241343			0.0318231273865
OTU1403	2.19540534967			-
OTU1400	2.03128277972			-
OTU997	2.33089669657			-
OTU994	2.05578791534			-
OTU995	1.94710136741			-
